Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),applied
2020,Thailand,THA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Thailand,THA,Germany,DEU,16
2020,Thailand,THA,Israel,ISR,5
2020,Thailand,THA,Rep. of Korea,KOR,117
2020,Thailand,THA,South Africa,ZAF,17
2020,Thailand,THA,Sweden,SWE,18
2020,Thailand,THA,Sweden,SWE,7
2020,Thailand,THA,Sweden,SWE,5
2020,Thailand,THA,United States of America,USA,12
2020,Thailand,THA,United States of America,USA,17
2020,Thailand,THA,United States of America,USA,42
2020,Tajikistan,TJK,Austria,AUT,25
2020,Tajikistan,TJK,Czechia,CZE,5
2020,Tajikistan,TJK,Estonia,EST,5
2020,Tajikistan,TJK,France,FRA,7
2020,Tajikistan,TJK,France,FRA,63
2020,Tajikistan,TJK,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Tajikistan,TJK,Georgia,GEO,5
2020,Tajikistan,TJK,Germany,DEU,332
2020,Tajikistan,TJK,Germany,DEU,174
2020,Tajikistan,TJK,Croatia,HRV,5
2020,Tajikistan,TJK,Iceland,ISL,5
2020,Tajikistan,TJK,Rep. of Korea,KOR,6
2020,Tajikistan,TJK,Lithuania,LTU,62
2020,Tajikistan,TJK,Rep. of Moldova,MDA,5
2020,Tajikistan,TJK,Rep. of Moldova,MDA,5
2020,Tajikistan,TJK,Mexico,MEX,6
2020,Tajikistan,TJK,Netherlands,NLD,19
2020,Tajikistan,TJK,Poland,POL,64
2020,Tajikistan,TJK,Poland,POL,43
2020,Tajikistan,TJK,Romania,ROU,5
2020,Tajikistan,TJK,Russian Federation,RUS,9
2020,Tajikistan,TJK,Russian Federation,RUS,30
2020,Tajikistan,TJK,Spain,ESP,5
2020,Tajikistan,TJK,Sweden,SWE,81
2020,Tajikistan,TJK,Sweden,SWE,57
2020,Tajikistan,TJK,Sweden,SWE,7
2020,Tajikistan,TJK,Switzerland,CHE,5
2020,Tajikistan,TJK,Ukraine,UKR,20
2020,Tajikistan,TJK,Ukraine,UKR,55
2020,Tajikistan,TJK,United States of America,USA,38
2020,Tajikistan,TJK,United States of America,USA,13
2020,Tajikistan,TJK,United States of America,USA,53
2020,Turkmenistan,TKM,Belarus,BLR,5
2020,Turkmenistan,TKM,Bulgaria,BGR,5
2020,Turkmenistan,TKM,Cyprus,CYP,5
2020,Turkmenistan,TKM,France,FRA,5
2020,Turkmenistan,TKM,United Kingdom of Great Britain and Northern Ireland,GBR,12
2020,Turkmenistan,TKM,Germany,DEU,18
2020,Turkmenistan,TKM,India,IND,5
2020,Turkmenistan,TKM,Russian Federation,RUS,24
2020,Turkmenistan,TKM,Sweden,SWE,7
2020,Turkmenistan,TKM,Sweden,SWE,8
2020,Turkmenistan,TKM,United States of America,USA,18
2020,Turkmenistan,TKM,United States of America,USA,5
2020,Turkmenistan,TKM,United States of America,USA,60
2020,Timor-Leste,TLS,Australia,AUS,318
2020,Togo,TGO,Algeria,DZA,8
2020,Togo,TGO,Belgium,BEL,50
2020,Togo,TGO,Belgium,BEL,18
2020,Togo,TGO,Brazil,BRA,28
2020,Togo,TGO,Cameroon,CMR,7
2020,Togo,TGO,Costa Rica,CRI,5
2020,Togo,TGO,Cyprus,CYP,7
2020,Togo,TGO,France,FRA,63
2020,Togo,TGO,France,FRA,138
2020,Togo,TGO,France,FRA,9
2020,Togo,TGO,France,FRA,11
2020,Togo,TGO,United Kingdom of Great Britain and Northern Ireland,GBR,6
2020,Togo,TGO,United Kingdom of Great Britain and Northern Ireland,GBR,16
2020,Togo,TGO,Germany,DEU,143
2020,Togo,TGO,Germany,DEU,15
2020,Togo,TGO,Ghana,GHA,8
2020,Togo,TGO,Greece,GRC,46
2020,Togo,TGO,Greece,GRC,45
2020,Togo,TGO,Ireland,IRL,19
2020,Togo,TGO,Italy,ITA,38
2020,Togo,TGO,Italy,ITA,29
2020,Togo,TGO,Rep. of Korea,KOR,5
2020,Togo,TGO,Lebanon,LBN,5
2020,Togo,TGO,Mauritania,MRT,24
2020,Togo,TGO,Mauritania,MRT,61
2020,Togo,TGO,Mexico,MEX,18
2020,Togo,TGO,Morocco,MAR,6
2020,Togo,TGO,Netherlands,NLD,5
2020,Togo,TGO,Niger,NER,13
2020,Togo,TGO,Nigeria,NGA,5
2020,Togo,TGO,Portugal,PRT,7
2020,Togo,TGO,Spain,ESP,7
2020,Togo,TGO,Slovenia,SVN,5
2020,Togo,TGO,Sweden,SWE,5
2020,Togo,TGO,Switzerland,CHE,13
2020,Togo,TGO,Tunisia,TUN,5
2020,Togo,TGO,United States of America,USA,31
2020,Togo,TGO,United States of America,USA,20
2020,Togo,TGO,United States of America,USA,77
2020,Tonga,TON,Australia,AUS,39
2020,Tonga,TON,Australia,AUS,400
2020,Trinidad and Tobago,TTO,Canada,CAN,5
2020,Trinidad and Tobago,TTO,United Kingdom of Great Britain and Northern Ireland,GBR,7
2020,Trinidad and Tobago,TTO,United Kingdom of Great Britain and Northern Ireland,GBR,44
2020,Trinidad and Tobago,TTO,Germany,DEU,6
2020,Trinidad and Tobago,TTO,Netherlands,NLD,5
2020,Trinidad and Tobago,TTO,United States of America,USA,29
2020,Trinidad and Tobago,TTO,United States of America,USA,10
2020,Trinidad and Tobago,TTO,United States of America,USA,8
2020,Tunisia,TUN,Austria,AUT,161
2020,Tunisia,TUN,Belgium,BEL,59
2020,Tunisia,TUN,Belgium,BEL,5
2020,Tunisia,TUN,Brazil,BRA,14
2020,Tunisia,TUN,Bosnia and Herzegovina,BIH,5
2020,Tunisia,TUN,Bulgaria,BGR,16
2020,Tunisia,TUN,Canada,CAN,5
2020,Tunisia,TUN,Czechia,CZE,5
2020,Tunisia,TUN,Czechia,CZE,5
2020,Tunisia,TUN,Denmark,DNK,5
2020,Tunisia,TUN,Denmark,DNK,18
2020,Tunisia,TUN,Finland,FIN,5
2020,Tunisia,TUN,France,FRA,118
2020,Tunisia,TUN,France,FRA,269
2020,Tunisia,TUN,France,FRA,6
2020,Tunisia,TUN,France,FRA,13
2020,Tunisia,TUN,United Kingdom of Great Britain and Northern Ireland,GBR,6
2020,Tunisia,TUN,United Kingdom of Great Britain and Northern Ireland,GBR,33
2020,Tunisia,TUN,Germany,DEU,417
2020,Tunisia,TUN,Germany,DEU,101
2020,Tunisia,TUN,Greece,GRC,14
2020,Tunisia,TUN,Greece,GRC,25
2020,Tunisia,TUN,Greece,GRC,5
2020,Tunisia,TUN,Croatia,HRV,5
2020,Tunisia,TUN,Croatia,HRV,5
2020,Tunisia,TUN,Iceland,ISL,6
2020,Tunisia,TUN,Ireland,IRL,5
2020,Tunisia,TUN,Italy,ITA,22
2020,Tunisia,TUN,Italy,ITA,999
2020,Tunisia,TUN,Rep. of Korea,KOR,25
2020,Tunisia,TUN,Luxembourg,LUX,7
2020,Tunisia,TUN,Luxembourg,LUX,5
2020,Tunisia,TUN,Luxembourg,LUX,22
2020,Tunisia,TUN,Montenegro,MNE,5
2020,Tunisia,TUN,Malta,MLT,12
2020,Tunisia,TUN,Netherlands,NLD,242
2020,Tunisia,TUN,Netherlands,NLD,13
2020,Tunisia,TUN,Poland,POL,5
2020,Tunisia,TUN,Romania,ROU,97
2020,Tunisia,TUN,Spain,ESP,357
2020,Tunisia,TUN,Serbia and Kosovo: S/RES/1244 (1999),SRB,12
2020,Tunisia,TUN,Slovakia,SVK,8
2020,Tunisia,TUN,Slovenia,SVN,28
2020,Tunisia,TUN,Sweden,SWE,51
2020,Tunisia,TUN,Sweden,SWE,49
2020,Tunisia,TUN,Sweden,SWE,13
2020,Tunisia,TUN,Switzerland,CHE,133
2020,Tunisia,TUN,Switzerland,CHE,25
2020,Tunisia,TUN,United States of America,USA,16
2020,Tunisia,TUN,United States of America,USA,6
2020,Tunisia,TUN,United States of America,USA,27
2020,Turkey,TUR,Algeria,DZA,11
2020,Turkey,TUR,Egypt,EGY,17
2020,Turkey,TUR,Armenia,ARM,6
2020,Turkey,TUR,Australia,AUS,48
2020,Turkey,TUR,Australia,AUS,104
2020,Turkey,TUR,Austria,AUT,313
2020,Turkey,TUR,Belgium,BEL,583
2020,Turkey,TUR,Belgium,BEL,88
2020,Turkey,TUR,Burkina Faso,BFA,6
2020,Turkey,TUR,Belarus,BLR,12
2020,Turkey,TUR,Brazil,BRA,27
2020,Turkey,TUR,Bosnia and Herzegovina,BIH,39
2020,Turkey,TUR,Bulgaria,BGR,11
2020,Turkey,TUR,Canada,CAN,5
2020,Turkey,TUR,Canada,CAN,312
2020,Turkey,TUR,Colombia,COL,5
2020,Turkey,TUR,Cyprus,CYP,62
2020,Turkey,TUR,Czechia,CZE,27
2020,Turkey,TUR,Czechia,CZE,7
2020,Turkey,TUR,Denmark,DNK,9
2020,Turkey,TUR,Denmark,DNK,35
2020,Turkey,TUR,Estonia,EST,5
2020,Turkey,TUR,Finland,FIN,136
2020,Turkey,TUR,Finland,FIN,16
2020,Turkey,TUR,France,FRA,1251
2020,Turkey,TUR,France,FRA,3113
2020,Turkey,TUR,France,FRA,355
2020,Turkey,TUR,France,FRA,484
2020,Turkey,TUR,United Kingdom of Great Britain and Northern Ireland,GBR,87
2020,Turkey,TUR,United Kingdom of Great Britain and Northern Ireland,GBR,794
2020,Turkey,TUR,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Turkey,TUR,Georgia,GEO,94
2020,Turkey,TUR,Germany,DEU,5778
2020,Turkey,TUR,Germany,DEU,784
2020,Turkey,TUR,Ghana,GHA,6
2020,Turkey,TUR,Greece,GRC,20
2020,Turkey,TUR,Greece,GRC,1591
2020,Turkey,TUR,Greece,GRC,10
2020,Turkey,TUR,Croatia,HRV,75
2020,Turkey,TUR,Croatia,HRV,14
2020,Turkey,TUR,Iceland,ISL,6
2020,Turkey,TUR,Indonesia,IDN,5
2020,Turkey,TUR,Ireland,IRL,8
2020,Turkey,TUR,Iraq,IRQ,120
2020,Turkey,TUR,Israel,ISR,89
2020,Turkey,TUR,Italy,ITA,5
2020,Turkey,TUR,Italy,ITA,221
2020,Turkey,TUR,Kenya,KEN,78
2020,Turkey,TUR,Kyrgyzstan,KGZ,262
2020,Turkey,TUR,Rep. of Korea,KOR,171
2020,Turkey,TUR,Liberia,LBR,15
2020,Turkey,TUR,Lithuania,LTU,16
2020,Turkey,TUR,Luxembourg,LUX,6
2020,Turkey,TUR,Luxembourg,LUX,41
2020,Turkey,TUR,Latvia,LVA,5
2020,Turkey,TUR,Madagascar,MDG,5
2020,Turkey,TUR,Mauritania,MRT,8
2020,Turkey,TUR,North Macedonia,MKD,27
2020,Turkey,TUR,Rep. of Moldova,MDA,44
2020,Turkey,TUR,Rep. of Moldova,MDA,12
2020,Turkey,TUR,Mexico,MEX,6
2020,Turkey,TUR,Mali,MLI,5
2020,Turkey,TUR,Montenegro,MNE,8
2020,Turkey,TUR,Morocco,MAR,13
2020,Turkey,TUR,Malta,MLT,5
2020,Turkey,TUR,Netherlands,NLD,989
2020,Turkey,TUR,Netherlands,NLD,21
2020,Turkey,TUR,Norway,NOR,28
2020,Turkey,TUR,Norway,NOR,83
2020,Turkey,TUR,New Zealand,NZL,8
2020,Turkey,TUR,Peru,PER,5
2020,Turkey,TUR,Philippines,PHL,7
2020,Turkey,TUR,Poland,POL,14
2020,Turkey,TUR,Poland,POL,71
2020,Turkey,TUR,Portugal,PRT,6
2020,Turkey,TUR,Romania,ROU,366
2020,Turkey,TUR,Romania,ROU,5
2020,Turkey,TUR,Spain,ESP,113
2020,Turkey,TUR,Serbia and Kosovo: S/RES/1244 (1999),SRB,33
2020,Turkey,TUR,Slovakia,SVK,18
2020,Turkey,TUR,Slovenia,SVN,7
2020,Turkey,TUR,Slovenia,SVN,55
2020,Turkey,TUR,Sweden,SWE,300
2020,Turkey,TUR,Sweden,SWE,393
2020,Turkey,TUR,Sweden,SWE,19
2020,Turkey,TUR,Switzerland,CHE,1129
2020,Turkey,TUR,Switzerland,CHE,72
2020,Turkey,TUR,Togo,TGO,10
2020,Turkey,TUR,Togo,TGO,8
2020,Turkey,TUR,Uganda,UGA,16
2020,Turkey,TUR,Ukraine,UKR,7
2020,Turkey,TUR,United States of America,USA,117
2020,Turkey,TUR,United States of America,USA,166
2020,Turkey,TUR,United States of America,USA,1035
2020,Turkey,TUR,Zambia,ZMB,27
2020,United Arab Emirates,ARE,Canada,CAN,5
2020,United Arab Emirates,ARE,Canada,CAN,7
2020,United Arab Emirates,ARE,Ecuador,ECU,5
2020,United Arab Emirates,ARE,United Kingdom of Great Britain and Northern Ireland,GBR,8
2020,United Arab Emirates,ARE,Philippines,PHL,9
2020,United Arab Emirates,ARE,United States of America,USA,10
2020,United Arab Emirates,ARE,United States of America,USA,7
2020,Uganda,UGA,Egypt,EGY,5
2020,Uganda,UGA,Australia,AUS,5
2020,Uganda,UGA,Australia,AUS,12
2020,Uganda,UGA,Austria,AUT,8
2020,Uganda,UGA,Belgium,BEL,8
2020,Uganda,UGA,Belgium,BEL,5
2020,Uganda,UGA,Canada,CAN,34
2020,Uganda,UGA,Canada,CAN,101
2020,Uganda,UGA,China,CHN,24
2020,Uganda,UGA,China,CHN,59
2020,Uganda,UGA,Dem. Rep. of the Congo,COD,5
2020,Uganda,UGA,Denmark,DNK,5
2020,Uganda,UGA,Denmark,DNK,7
2020,Uganda,UGA,Finland,FIN,5
2020,Uganda,UGA,France,FRA,8
2020,Uganda,UGA,France,FRA,20
2020,Uganda,UGA,France,FRA,5
2020,Uganda,UGA,United Kingdom of Great Britain and Northern Ireland,GBR,27
2020,Uganda,UGA,United Kingdom of Great Britain and Northern Ireland,GBR,129
2020,Uganda,UGA,Germany,DEU,67
2020,Uganda,UGA,Germany,DEU,7
2020,Uganda,UGA,Greece,GRC,14
2020,Uganda,UGA,Greece,GRC,32
2020,Uganda,UGA,India,IND,5
2020,Uganda,UGA,Indonesia,IDN,7
2020,Uganda,UGA,Ireland,IRL,5
2020,Uganda,UGA,Ireland,IRL,8
2020,Uganda,UGA,Israel,ISR,30
2020,Uganda,UGA,Italy,ITA,5
2020,Uganda,UGA,Kenya,KEN,227
2020,Uganda,UGA,Rep. of Korea,KOR,23
2020,Uganda,UGA,Mexico,MEX,12
2020,Uganda,UGA,Netherlands,NLD,85
2020,Uganda,UGA,Netherlands,NLD,21
2020,Uganda,UGA,South Africa,ZAF,86
2020,Uganda,UGA,South Africa,ZAF,14
2020,Uganda,UGA,Spain,ESP,5
2020,Uganda,UGA,Sweden,SWE,86
2020,Uganda,UGA,Sweden,SWE,75
2020,Uganda,UGA,Sweden,SWE,17
2020,Uganda,UGA,Switzerland,CHE,11
2020,Uganda,UGA,United States of America,USA,165
2020,Uganda,UGA,United States of America,USA,58
2020,Uganda,UGA,United States of America,USA,485
2020,Uganda,UGA,Zambia,ZMB,79
2020,Unknown ,,Argentina,ARG,5
2020,Unknown ,,Australia,AUS,11
2020,Unknown ,,Australia,AUS,212
2020,Unknown ,,Austria,AUT,378
2020,Unknown ,,Belgium,BEL,203
2020,Unknown ,,Belgium,BEL,55
2020,Unknown ,,Canada,CAN,877
2020,Unknown ,,Canada,CAN,4798
2020,Unknown ,,Chile,CHL,80
2020,Unknown ,,Colombia,COL,16
2020,Unknown ,,Costa Rica,CRI,8440
2020,Unknown ,,Cyprus,CYP,859
2020,Unknown ,,Czechia,CZE,751
2020,Unknown ,,Denmark,DNK,5
2020,Unknown ,,Finland,FIN,49
2020,Unknown ,,Finland,FIN,9
2020,Unknown ,,France,FRA,184
2020,Unknown ,,France,FRA,17
2020,Unknown ,,United Kingdom of Great Britain and Northern Ireland,GBR,9
2020,Unknown ,,United Kingdom of Great Britain and Northern Ireland,GBR,65
2020,Unknown ,,Georgia,GEO,26
2020,Unknown ,,Germany,DEU,3907
2020,Unknown ,,Germany,DEU,450
2020,Unknown ,,Croatia,HRV,7
2020,Unknown ,,Hungary,HUN,16
2020,Unknown ,,Italy,ITA,46
2020,Unknown ,,Japan,JPN,2573
2020,Unknown ,,Japan,JPN,3936
2020,Unknown ,,Lebanon,LBN,7
2020,Unknown ,,Netherlands,NLD,580
2020,Unknown ,,Netherlands,NLD,26
2020,Unknown ,,New Zealand,NZL,152
2020,Unknown ,,Peru,PER,5
2020,Unknown ,,Poland,POL,5
2020,Unknown ,,Portugal,PRT,7
2020,Unknown ,,South Africa,ZAF,7
2020,Unknown ,,Russian Federation,RUS,9
2020,Unknown ,,Spain,ESP,15
2020,Unknown ,,Sweden,SWE,182
2020,Unknown ,,Sweden,SWE,105
2020,Unknown ,,Sweden,SWE,53
2020,Unknown ,,Switzerland,CHE,107
2020,Unknown ,,Switzerland,CHE,23
2020,Unknown ,,Turkey,TUR,1428
2020,Unknown ,,United States of America,USA,201
2020,Unknown ,,United States of America,USA,124
2020,Unknown ,,United States of America,USA,569
2020,Ukraine,UKR,Australia,AUS,21
2020,Ukraine,UKR,Austria,AUT,95
2020,Ukraine,UKR,Belgium,BEL,71
2020,Ukraine,UKR,Belgium,BEL,15
2020,Ukraine,UKR,Belarus,BLR,441
2020,Ukraine,UKR,Belarus,BLR,5
2020,Ukraine,UKR,Brazil,BRA,5
2020,Ukraine,UKR,Bulgaria,BGR,5
2020,Ukraine,UKR,Canada,CAN,5
2020,Ukraine,UKR,Canada,CAN,6
2020,Ukraine,UKR,Cyprus,CYP,18
2020,Ukraine,UKR,Czechia,CZE,242
2020,Ukraine,UKR,Czechia,CZE,109
2020,Ukraine,UKR,Denmark,DNK,10
2020,Ukraine,UKR,Denmark,DNK,19
2020,Ukraine,UKR,Finland,FIN,18
2020,Ukraine,UKR,Finland,FIN,27
2020,Ukraine,UKR,France,FRA,160
2020,Ukraine,UKR,France,FRA,1906
2020,Ukraine,UKR,France,FRA,26
2020,Ukraine,UKR,France,FRA,59
2020,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,44
2020,Ukraine,UKR,United Kingdom of Great Britain and Northern Ireland,GBR,113
2020,Ukraine,UKR,Georgia,GEO,12
2020,Ukraine,UKR,Germany,DEU,462
2020,Ukraine,UKR,Germany,DEU,191
2020,Ukraine,UKR,Greece,GRC,33
2020,Ukraine,UKR,Greece,GRC,34
2020,Ukraine,UKR,Iceland,ISL,6
2020,Ukraine,UKR,Iceland,ISL,5
2020,Ukraine,UKR,Israel,ISR,217
2020,Ukraine,UKR,Italy,ITA,26
2020,Ukraine,UKR,Italy,ITA,378
2020,Ukraine,UKR,Rep. of Korea,KOR,12
2020,Ukraine,UKR,Liechtenstein,LIE,5
2020,Ukraine,UKR,Luxembourg,LUX,9
2020,Ukraine,UKR,Luxembourg,LUX,6
2020,Ukraine,UKR,Rep. of Moldova,MDA,5
2020,Ukraine,UKR,Rep. of Moldova,MDA,5
2020,Ukraine,UKR,Malta,MLT,24
2020,Ukraine,UKR,Netherlands,NLD,42
2020,Ukraine,UKR,Netherlands,NLD,9
2020,Ukraine,UKR,Norway,NOR,17
2020,Ukraine,UKR,Norway,NOR,9
2020,Ukraine,UKR,Poland,POL,296
2020,Ukraine,UKR,Poland,POL,98
2020,Ukraine,UKR,Portugal,PRT,12
2020,Ukraine,UKR,Russian Federation,RUS,25
2020,Ukraine,UKR,Russian Federation,RUS,4701
2020,Ukraine,UKR,Spain,ESP,1120
2020,Ukraine,UKR,Slovenia,SVN,5
2020,Ukraine,UKR,Sweden,SWE,450
2020,Ukraine,UKR,Sweden,SWE,513
2020,Ukraine,UKR,Sweden,SWE,46
2020,Ukraine,UKR,Switzerland,CHE,26
2020,Ukraine,UKR,Switzerland,CHE,5
2020,Ukraine,UKR,United States of America,USA,372
2020,Ukraine,UKR,United States of America,USA,122
2020,Ukraine,UKR,United States of America,USA,386
2020,Uruguay,URY,Brazil,BRA,5
2020,Uruguay,URY,Italy,ITA,11
2020,Uruguay,URY,Mexico,MEX,9
2020,Uruguay,URY,New Zealand,NZL,5
2020,Uruguay,URY,Spain,ESP,157
2020,Uruguay,URY,United States of America,USA,8
2020,Uruguay,URY,United States of America,USA,10
2020,Uruguay,URY,United States of America,USA,11
2020,United States of America,USA,Australia,AUS,23
2020,United States of America,USA,Austria,AUT,5
2020,United States of America,USA,Belgium,BEL,7
2020,United States of America,USA,Brazil,BRA,5
2020,United States of America,USA,Canada,CAN,178
2020,United States of America,USA,Canada,CAN,13
2020,United States of America,USA,Canada,CAN,345
2020,United States of America,USA,Costa Rica,CRI,5
2020,United States of America,USA,Costa Rica,CRI,5
2020,United States of America,USA,Finland,FIN,5
2020,United States of America,USA,France,FRA,6
2020,United States of America,USA,France,FRA,10
2020,United States of America,USA,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,United States of America,USA,United Kingdom of Great Britain and Northern Ireland,GBR,61
2020,United States of America,USA,Germany,DEU,18
2020,United States of America,USA,Iceland,ISL,7
2020,United States of America,USA,Ireland,IRL,12
2020,United States of America,USA,Italy,ITA,6
2020,United States of America,USA,Rep. of Korea,KOR,5
2020,United States of America,USA,Lithuania,LTU,5
2020,United States of America,USA,Mexico,MEX,37
2020,United States of America,USA,Netherlands,NLD,11
2020,United States of America,USA,New Zealand,NZL,5
2020,United States of America,USA,Portugal,PRT,5
2020,United States of America,USA,Russian Federation,RUS,5
2020,United States of America,USA,Spain,ESP,51
2020,United States of America,USA,Sweden,SWE,16
2020,United States of America,USA,Sweden,SWE,9
2020,United States of America,USA,Switzerland,CHE,5
2020,Uzbekistan,UZB,Egypt,EGY,5
2020,Uzbekistan,UZB,Egypt,EGY,5
2020,Uzbekistan,UZB,Australia,AUS,21
2020,Uzbekistan,UZB,Austria,AUT,32
2020,Uzbekistan,UZB,Azerbaijan,AZE,5
2020,Uzbekistan,UZB,Belarus,BLR,5
2020,Uzbekistan,UZB,Cyprus,CYP,5
2020,Uzbekistan,UZB,Czechia,CZE,33
2020,Uzbekistan,UZB,Czechia,CZE,30
2020,Uzbekistan,UZB,France,FRA,5
2020,Uzbekistan,UZB,France,FRA,32
2020,Uzbekistan,UZB,United Kingdom of Great Britain and Northern Ireland,GBR,16
2020,Uzbekistan,UZB,Germany,DEU,18
2020,Uzbekistan,UZB,Greece,GRC,5
2020,Uzbekistan,UZB,Israel,ISR,38
2020,Uzbekistan,UZB,Rep. of Korea,KOR,168
2020,Uzbekistan,UZB,Lithuania,LTU,5
2020,Uzbekistan,UZB,Latvia,LVA,5
2020,Uzbekistan,UZB,Rep. of Moldova,MDA,8
2020,Uzbekistan,UZB,Rep. of Moldova,MDA,6
2020,Uzbekistan,UZB,Mexico,MEX,16
2020,Uzbekistan,UZB,Netherlands,NLD,11
2020,Uzbekistan,UZB,Norway,NOR,6
2020,Uzbekistan,UZB,Norway,NOR,5
2020,Uzbekistan,UZB,Poland,POL,6
2020,Uzbekistan,UZB,Poland,POL,7
2020,Uzbekistan,UZB,Russian Federation,RUS,5
2020,Uzbekistan,UZB,Russian Federation,RUS,49
2020,Uzbekistan,UZB,Spain,ESP,9
2020,Uzbekistan,UZB,Sweden,SWE,1015
2020,Uzbekistan,UZB,Sweden,SWE,714
2020,Uzbekistan,UZB,Sweden,SWE,112
2020,Uzbekistan,UZB,Ukraine,UKR,14
2020,Uzbekistan,UZB,Ukraine,UKR,26
2020,Uzbekistan,UZB,United States of America,USA,112
2020,Uzbekistan,UZB,United States of America,USA,160
2020,Uzbekistan,UZB,United States of America,USA,217
2020,Vanuatu,VUT,Australia,AUS,71
2020,Vanuatu,VUT,Brazil,BRA,7
2020,Holy See,VAT,Brazil,BRA,7
2020,Saint Vincent and the Grenadines,VCT,Canada,CAN,5
2020,Saint Vincent and the Grenadines,VCT,Canada,CAN,7
2020,Saint Vincent and the Grenadines,VCT,United Kingdom of Great Britain and Northern Ireland,GBR,14
2020,Venezuela (Bolivarian Republic of),VEN,Argentina,ARG,1159
2020,Venezuela (Bolivarian Republic of),VEN,Australia,AUS,25
2020,Venezuela (Bolivarian Republic of),VEN,Australia,AUS,126
2020,Venezuela (Bolivarian Republic of),VEN,Austria,AUT,34
2020,Venezuela (Bolivarian Republic of),VEN,Belgium,BEL,119
2020,Venezuela (Bolivarian Republic of),VEN,Belgium,BEL,74
2020,Venezuela (Bolivarian Republic of),VEN,Bolivia (Plurinational State of),BOL,841
2020,Venezuela (Bolivarian Republic of),VEN,Brazil,BRA,13011
2020,Venezuela (Bolivarian Republic of),VEN,Bulgaria,BGR,5
2020,Venezuela (Bolivarian Republic of),VEN,Canada,CAN,42
2020,Venezuela (Bolivarian Republic of),VEN,Canada,CAN,289
2020,Venezuela (Bolivarian Republic of),VEN,Chile,CHL,394
2020,Venezuela (Bolivarian Republic of),VEN,Colombia,COL,11832
2020,Venezuela (Bolivarian Republic of),VEN,Costa Rica,CRI,267
2020,Venezuela (Bolivarian Republic of),VEN,Costa Rica,CRI,742
2020,Venezuela (Bolivarian Republic of),VEN,Czechia,CZE,6
2020,Venezuela (Bolivarian Republic of),VEN,Denmark,DNK,8
2020,Venezuela (Bolivarian Republic of),VEN,Denmark,DNK,5
2020,Venezuela (Bolivarian Republic of),VEN,Dominican Rep.,DOM,47
2020,Venezuela (Bolivarian Republic of),VEN,Ecuador,ECU,4275
2020,Venezuela (Bolivarian Republic of),VEN,Finland,FIN,5
2020,Venezuela (Bolivarian Republic of),VEN,France,FRA,165
2020,Venezuela (Bolivarian Republic of),VEN,France,FRA,389
2020,Venezuela (Bolivarian Republic of),VEN,France,FRA,5
2020,Venezuela (Bolivarian Republic of),VEN,France,FRA,21
2020,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,5
2020,Venezuela (Bolivarian Republic of),VEN,United Kingdom of Great Britain and Northern Ireland,GBR,14
2020,Venezuela (Bolivarian Republic of),VEN,Germany,DEU,553
2020,Venezuela (Bolivarian Republic of),VEN,Germany,DEU,21
2020,Venezuela (Bolivarian Republic of),VEN,Greece,GRC,6
2020,Venezuela (Bolivarian Republic of),VEN,Greece,GRC,10
2020,Venezuela (Bolivarian Republic of),VEN,Guatemala,GTM,38
2020,Venezuela (Bolivarian Republic of),VEN,Iceland,ISL,5
2020,Venezuela (Bolivarian Republic of),VEN,Iceland,ISL,104
2020,Venezuela (Bolivarian Republic of),VEN,Indonesia,IDN,5
2020,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,5
2020,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,32
2020,Venezuela (Bolivarian Republic of),VEN,Italy,ITA,829
2020,Venezuela (Bolivarian Republic of),VEN,Rep. of Korea,KOR,8
2020,Venezuela (Bolivarian Republic of),VEN,Lebanon,LBN,5
2020,Venezuela (Bolivarian Republic of),VEN,Luxembourg,LUX,44
2020,Venezuela (Bolivarian Republic of),VEN,Mexico,MEX,3292
2020,Venezuela (Bolivarian Republic of),VEN,Montenegro,MNE,5
2020,Venezuela (Bolivarian Republic of),VEN,Malta,MLT,38
2020,Venezuela (Bolivarian Republic of),VEN,Netherlands,NLD,83
2020,Venezuela (Bolivarian Republic of),VEN,Netherlands,NLD,22
2020,Venezuela (Bolivarian Republic of),VEN,Norway,NOR,12
2020,Venezuela (Bolivarian Republic of),VEN,Norway,NOR,16
2020,Venezuela (Bolivarian Republic of),VEN,Panama,PAN,137
2020,Venezuela (Bolivarian Republic of),VEN,Paraguay,PRY,1288
2020,Venezuela (Bolivarian Republic of),VEN,Peru,PER,51714
2020,Venezuela (Bolivarian Republic of),VEN,Poland,POL,14
2020,Venezuela (Bolivarian Republic of),VEN,Portugal,PRT,14
2020,Venezuela (Bolivarian Republic of),VEN,Romania,ROU,5
2020,Venezuela (Bolivarian Republic of),VEN,El Salvador,SLV,15
2020,Venezuela (Bolivarian Republic of),VEN,Spain,ESP,28365
2020,Venezuela (Bolivarian Republic of),VEN,Suriname,SUR,76
